Q1 Predictions Min,Epoch,AverageReturn,Q2 Predictions Std,image_success Mean,Exploration Returns Mean,Test Returns Max,Q1 Predictions Max,Number of rollouts total,Final vae_dist Mean,Test Returns Min,Policy Action Min,Bellman Errors 1 Std,QF2 Loss,Exploration Returns Max,Q1 Predictions Std,Final image_dist Mean,Final image_dist Max,Final image_success Min,Policy Action Mean,Final vae_dist Std,(Previous) Eval Time (s),Q1 Predictions Mean,Final image_dist Std,image_dist Mean,Q Targets Min,distance_to_target Max,QF1 Loss,vae_dist Mean,Exploration Rewards Min,Q Targets Mean,distance_to_target Mean,Q2 Predictions Min,Total Train Time (s),vae_dist Std,Bellman Errors 2 Min,Q2 Predictions Mean,Test Actions Mean,Test Rewards Max,Train Time (s),Bellman Errors 1 Max,image_success Max,Number of env steps total,Exploration Actions Mean,Bellman Errors 2 Mean,Exploration Rewards Mean,distance_to_target Min,distance_to_target Std,Epoch Time (s),Bellman Errors 1 Min,Final distance_to_target Min,Exploration Actions Min,image_dist Std,Q Targets Std,Exploration Returns Min,image_success Min,Exploration Rewards Std,Policy Action Max,vae_dist Max,Test Rewards Mean,image_success Std,Test Actions Max,Test Rewards Min,Exploration Returns Std,vae_dist Min,Final vae_dist Max,Bellman Errors 1 Mean,Final vae_dist Min,Test Returns Std,Q Targets Max,image_dist Min,Exploration Rewards Max,Policy Loss,Number of train steps total,Final image_success Std,Final distance_to_target Mean,Num Paths,Test Rewards Std,Exploration Actions Std,Final distance_to_target Std,Test Returns Mean,Q2 Predictions Max,Final distance_to_target Max,Final image_dist Min,Test Actions Min,Sample Time (s),Exploration Actions Max,Test Actions Std,Bellman Errors 2 Std,Final image_success Max,Final image_success Mean,Policy Action Std,Bellman Errors 2 Max,image_dist Max
-300.3555,34,-32.698452,48.43766,-0.8054545454545454,-102.23554790714282,-7.4664454,8.427349,350,0.30742666,-62.82742,-1.0,3.5757172,1.5352628,-72.27838110085733,48.357265,14.198337565661943,22.090722034374522,-1.0,0.093999855,0.17636964,12.041559809000319,-81.903275,3.936765101250265,13.689134641985266,-297.00922,5.036612069530188,1.6359204,0.32698447,-4.296793318355361,-82.06023,0.30980516127777025,-299.88248,6164.234682779594,0.32460785,2.9206276e-06,-81.75635,-0.0050651436,-0.0,293.5033776129858,30.788986,0.0,35000,-0.026926659317972963,1.5352628,-1.0223554790714282,0.007196247329643977,0.4017451653151005,327.5628868449494,8.011761e-06,0.07261999386670144,-1.0,5.951955525017031,48.47263,-156.1124905502777,-1.0,0.49631156555242906,1.0,3.8994966,-0.32698447,0.395850376608583,1.0,-3.8994966,21.185322022628217,0.0,0.66022265,1.6359202,0.030132702,16.746498,7.696092,0.0,-0.14993969553220254,80.38462,124004,0.28747978728803447,0.2603667942169255,10,0.32460785,0.34174839861933737,0.16178702334488285,-32.698452,7.843745,0.5599851099493675,8.94427190999916,-1.0,22.017949422963284,1.0,0.1490982,3.6111112,0.0,-0.9090909090909091,0.8072929,25.087967,34.40930106817051
-241.3156,35,-35.61965,44.190475,-0.8218181818181818,-125.99864734360695,-10.727643,9.843812,360,0.32263792,-74.47122,-1.0,1.922113,1.5019026,-72.96467848987575,44.36976,13.829374032704704,24.08318915758459,-1.0,-0.025390944,0.19113961,30.148443337999197,-91.9465,4.308897269805191,14.249408866321025,-240.37907,5.775193746540114,1.2900026,0.35619646,-4.215032680653505,-91.54187,0.32931270872531754,-242.20044,6634.966496427622,0.42037126,0.0006231703,-91.7365,0.0016766168,-0.0,420.80042268102625,12.328739,0.0,36000,-0.0539135406158459,1.5019026,-1.25998647343607,0.0022130594601609834,0.48735603398122807,487.03024179602653,8.944422e-06,0.04596518549379698,-1.0,5.600144613104605,44.393723,-190.0720364940942,-1.0,0.5490908940900856,1.0,5.0703244,-0.35619646,0.38266572599494675,1.0,-5.0703244,44.40181497427354,0.0,0.7144051,1.2900025,0.10242761,16.576778,9.510667,0.0,-0.3542713888135256,90.245705,128004,0.4453617714151233,0.27635392089260186,10,0.42037126,0.40332907939334633,0.19209621093099646,-35.61965,9.431745,0.7536295986387588,8.94427190999916,-1.0,36.081375777001085,1.0,0.16983168,2.9142406,0.0,-0.7272727272727273,0.75645536,23.92284,34.40930106817051
-193.87729,36,-22.18584,38.138737,-0.5072727272727273,-127.83312814748255,-11.478194,11.290248,370,0.17056242,-46.869087,-1.0,5.042507,1.9830408,-69.76986908912659,38.187534,8.539069920705636,16.492422502470642,-1.0,0.071785465,0.14946508,13.832428945002903,-81.45548,4.6507783686985995,9.73032443336843,-191.57922,4.467498978500227,2.1466687,0.22185835,-4.4185597112986335,-81.45952,0.18040655487002596,-194.04279,6951.509717869574,0.2672959,2.7193004e-05,-81.26447,0.0037438874,-0.0,280.17297616499854,34.470818,0.0,37000,-0.012398432002019523,1.983041,-1.2783312814748256,0.002520226901136877,0.3430953017934819,316.6777965789588,9.596441e-05,0.0206210862028203,-1.0,5.89181752043634,38.231354,-255.8517901933279,-1.0,0.6402659767192012,1.0,2.4764578,-0.22185835,0.49994710464009745,1.0,-2.4764578,52.93611926990645,0.0,0.56819105,2.1466687,0.0,9.729078,10.947148,0.0,-0.12317410111427307,80.10537,132004,0.4810456929208346,0.12521498106075135,10,0.2672959,0.3925037283796766,0.0979234488444762,-22.18584,11.15506,0.38754171675058463,0.0,-1.0,22.672391468957358,1.0,0.15488185,5.7239394,0.0,-0.36363636363636365,0.76598686,53.805233,34.40930106817051
-251.32004,37,-32.97398,43.291172,-0.7972727272727272,-99.49697195294601,-12.745786,12.441645,380,0.28703368,-50.677486,-1.0,2.9857123,1.6074637,-61.91676391661167,42.89673,13.648101952856821,29.79932885150268,-1.0,-0.018080613,0.13890398,13.68350733799889,-88.315056,7.000145738279525,14.549534927206087,-252.24648,7.384706460113104,2.1440053,0.3297398,-4.082460443346239,-87.80196,0.35926905649962904,-254.64137,7241.64617366735,0.34112227,0.0003880544,-87.99905,0.002826636,-0.0,261.7923663259098,14.187862,0.0,38000,0.015905223181261068,1.6074638,-0.99496971952946,0.010050603462335949,0.5112951482354822,294.9444183417763,4.2154046e-05,0.044041894547017575,-1.0,6.503575012826768,43.240227,-143.16913323806295,-1.0,0.4504978917034005,1.0,4.077222,-0.3297398,0.402031000819383,1.0,-4.077222,23.196906071367252,0.0,0.50140274,2.1440053,0.0,11.240363,13.7978325,0.0,-0.06900637418893234,86.93605,136004,0.4453617714151233,0.3214465877580224,10,0.34112227,0.38311944480535765,0.3150058619020818,-32.97398,13.670773,1.2107771044173277,0.0,-1.0,19.468544677867612,1.0,0.15891743,3.5795536,0.0,-0.7272727272727273,0.7737658,33.09866,34.40930106817051
-279.53583,38,-29.15567,49.230934,-0.7727272727272727,-118.13536067130528,-8.684308,14.685785,390,0.27001464,-47.880417,-1.0,3.7310297,1.7147394,-51.38832849263352,49.306885,13.157801930561236,17.88854381999832,-1.0,-0.10139356,0.12371754,8.873617871999159,-88.729515,2.8219067041679686,13.130477527247661,-276.76672,7.097869086400402,1.8066688,0.29155672,-4.842184037868566,-88.925125,0.29046098630715117,-276.56308,7538.023710463289,0.3766979,1.795037e-05,-88.62629,0.012958217,-0.0,264.66586840491436,26.36006,0.0,39000,-0.004213965627816469,1.7147393,-1.181353606713053,0.007979779342475677,0.5262391374982596,292.8751774249358,3.084913e-05,0.07490300424204821,-1.0,5.1583661875274,49.065094,-201.76808135933734,-1.0,0.6493033591806224,1.0,4.3413825,-0.29155675,0.4190702026042222,1.0,-4.3413825,44.735772445820935,0.0,0.47772565,1.8066686,0.09048028,11.155962,13.664368,0.0,-0.0,87.305435,140004,0.385694607919935,0.22392221450067035,10,0.3766979,0.3574832570038842,0.1143515896247923,-29.15567,13.458717,0.40730612466312566,8.94427190999916,-1.0,19.335691148022306,1.0,0.1709434,4.4366426,0.0,-0.8181818181818182,0.7810714,44.31003,34.40930106817051
-277.88046,39,-35.988804,48.393806,-0.7981818181818182,-100.7719261460611,-6.1462817,20.996933,400,0.33832636,-78.68729,-1.0,4.80075,1.3006679,-48.79672144615348,48.666206,13.490484333618157,21.908902300206645,-1.0,0.04112054,0.18424757,12.39188439999998,-90.6012,3.3854656842077797,13.560407303188091,-274.9902,5.624651379040916,1.980249,0.35988808,-2.767109232365469,-89.9677,0.2923277394341864,-274.8693,7850.1293303632465,0.33860174,3.7252903e-05,-90.338715,-0.0021867964,-0.0,275.35608470000443,47.08243,0.0,40000,0.0653925840951694,1.3006678,-1.007719261460611,0.005772090797108273,0.3890201675454037,308.97167609995813,0.00020354637,0.07617713502706759,-1.0,5.418393685888785,48.287956,-165.50807918073704,-1.0,0.47204303986359136,1.0,3.6578453,-0.35988808,0.4013572016368775,1.0,-3.6578453,34.57706517864265,0.0,0.6786649,1.9802489,0.022343937,20.174835,20.953596,0.0,-0.0,88.42112,144004,0.385694607919935,0.24437174988838176,10,0.33860174,0.35361186508519177,0.13501821899682254,-35.988804,21.362932,0.5934794611839942,8.94427190999916,-1.0,21.22370699995372,1.0,0.1629101,2.0299222,0.0,-0.8181818181818182,0.81253266,12.424264,34.40930106817051
-297.83035,40,-34.690758,50.720894,-0.6581818181818182,-115.72490391623008,-12.01159,24.296078,410,0.30461112,-59.570324,-1.0,2.5917015,1.5123695,-60.4594304561615,51.014603,12.41196290917203,18.547236990991408,-1.0,0.11376624,0.2588991,15.508771599998,-95.062805,5.268904872885791,12.973222697828989,-296.06964,5.448356491269425,1.3049518,0.34690756,-3.427615540817752,-95.0529,0.3003650656082393,-294.85135,8186.923884363254,0.42092553,0.00023510627,-94.6923,-0.0016427629,-0.0,295.0922461999944,15.250445,0.0,41000,-0.04878928468627422,1.5123698,-1.1572490391623007,0.025991307594728355,0.45152376891615176,334.35760840000876,2.3283064e-10,0.05548251786966194,-1.0,5.831033131271788,51.01688,-173.35894239658086,-1.0,0.4570915459112157,1.0,4.4772286,-0.34690756,0.47431899856182674,1.0,-4.4772286,33.69241612235398,0.0,0.8850021,1.3049519,0.0,16.268267,23.863527,0.0,-0.1107436254745502,93.72748,148004,0.48104569292083466,0.26311316596424444,10,0.42092553,0.4455864047229151,0.20949755335336132,-34.690758,23.848194,0.8037977874782573,0.0,-1.0,23.756590600016352,1.0,0.23830941,3.2805657,0.0,-0.6363636363636364,0.77968985,22.754215,34.40930106817051
-289.01425,41,-32.40295,48.8339,-0.7145454545454546,-117.18969645092356,-11.773122,25.193851,420,0.29134047,-71.342735,-1.0,3.6316617,1.2448002,-68.13069739937782,48.98205,14.446237780465971,29.664793948382652,-1.0,-0.09828758,0.16500501,17.957847199999378,-88.195435,5.88038614913722,13.84418965605671,-287.58667,4.821940696646317,1.4086505,0.32402948,-3.9192508305408147,-88.53551,0.3390331566374544,-286.7828,8580.360611863207,0.36579725,3.6089332e-06,-88.05022,-0.009190811,-0.0,356.5173630999452,29.22391,0.0,42000,-0.032549711307180956,1.2448002,-1.1718969645092359,0.0014929038382582292,0.4823759934902729,401.32014759994854,0.00013465999,0.023435931595689973,-1.0,7.456068549958338,48.968388,-211.60294107890542,-1.0,0.5564259650499104,1.0,3.733583,-0.32402948,0.45163065433369803,1.0,-3.733583,43.79160494882982,0.0,0.6724464,1.4086504,0.114873745,17.420404,25.404821,0.0,-0.0,87.155815,152004,0.38569460791993504,0.2887965841534859,10,0.36579725,0.43110132737049045,0.2953375364798261,-32.40295,25.016777,1.085147822029748,8.94427190999916,-1.0,26.84493730000395,1.0,0.16010197,2.130613,0.0,-0.8181818181818182,0.7869091,14.554768,34.40930106817051
-297.16055,42,-41.16852,53.071743,-0.8218181818181818,-144.03476934443356,-16.611826,17.137293,430,0.3347186,-63.25276,-1.0,3.3309512,1.472605,-55.18908302485943,53.31991,13.143262227842353,18.0,-1.0,0.011139186,0.19141139,10.07301599999846,-93.20318,3.0421469409238706,14.293152165866953,-293.1403,8.525521408755987,1.5116293,0.41168517,-4.546274161414665,-93.24982,0.4085071069350155,-291.75745,8874.500813863224,0.4389165,1.5739352e-07,-93.42363,0.008853446,-0.0,265.76509000001533,16.744925,0.0,43000,-0.03203689260993864,1.4726049,-1.4403476934443356,0.013581576635448723,0.6678021107779011,295.23804740002015,1.5799946e-05,0.09555583612369221,-1.0,5.135118063590083,53.12008,-227.75326589575045,-1.0,0.6710255816803172,1.0,4.155374,-0.41168517,0.38266572599494675,1.0,-4.155374,53.25431566911597,0.0,0.79555815,1.5116295,0.14071895,13.584715,17.398663,0.0,-0.0,91.38429,156004,0.385694607919935,0.2700502853580686,10,0.4389165,0.5174741253241618,0.11588646432317104,-41.16852,16.355497,0.44880030453102293,8.94427190999916,-1.0,19.399941400006355,1.0,0.27615184,2.671132,0.0,-0.8181818181818182,0.7735899,17.96458,34.40930106817051
-293.31857,43,-38.22192,48.444866,-0.7945454545454546,-121.62736357593315,-18.255022,29.319979,440,0.2991854,-72.20546,-1.0,3.1897504,1.5609115,-45.3908614218235,48.41092,12.968313525173198,23.15167380558045,-1.0,-0.0492422,0.2042458,8.948510099999112,-92.79328,5.862448196638033,14.489669266435062,-295.16663,5.942903697565634,1.5329683,0.38221928,-4.267583757406218,-92.84922,0.3703203324645566,-295.2433,9172.208205463283,0.38922817,1.8911669e-07,-92.7996,0.0103594335,-0.0,266.7145707000418,21.00452,0.0,44000,0.007884725798455465,1.5609117,-1.2162736357593316,0.031914509478944336,0.5482332654677936,295.1858279000553,1.5739352e-07,0.03235093395676391,-1.0,5.686541767770632,48.397068,-159.39648553215395,-1.0,0.500821606029317,1.0,4.499615,-0.38221928,0.4040333837773948,1.0,-4.499615,35.99036803321813,0.0,0.7279521,1.532968,0.0,16.605139,28.36667,0.0,-0.09585609287023544,91.40795,160004,0.385694607919935,0.28362146002903793,10,0.38922817,0.3298961640404192,0.2023222597041509,-38.22192,28.785557,0.6947782927988194,0.0,-1.0,19.522747100014385,1.0,0.19138265,3.2297971,0.0,-0.8181818181818182,0.7747533,25.35057,34.40930106817051
-325.7421,44,-57.55977,47.877724,-0.8954545454545455,-116.4765731626625,-14.583972,30.689686,450,0.49991834,-139.45393,-1.0,4.1961346,1.247408,-56.76251144578218,47.558983,16.041495597241116,34.40930106817051,-1.0,-0.014110473,0.33054936,11.526926400001685,-88.771515,7.0154025935186635,17.074181332681334,-328.59262,6.978033995190348,1.8376004,0.5755977,-5.415103578765665,-88.67881,0.7177260732374137,-328.85913,9481.454217563363,0.49227107,1.3096724e-08,-88.97219,-0.0022216337,-0.0,273.41452629995183,35.568806,0.0,45000,-0.0420038192338508,1.2474082,-1.164765731626625,0.0041467414894417335,1.1023638552472133,305.3039527000765,1.1526572e-07,0.06477763888237557,-1.0,7.428419934804918,47.60865,-180.4634396871722,-1.0,0.5347887523205238,1.0,3.9172254,-0.5755977,0.30596683231902577,1.0,-3.9172254,35.51522107147771,0.0,1.1627126,1.8376002,0.037833866,34.970806,30.505833,0.0,-0.0,87.39418,164004,0.28747978728803447,0.6815901774786366,10,0.49227107,0.3764740017670178,1.1416596055690942,-57.55977,30.396852,4.241517762375827,8.0,-1.0,20.362500000122964,1.0,0.28832346,2.6583788,0.0,-0.9090909090909091,0.79268646,20.027454,34.40930106817051
-241.98682,45,-44.629288,41.454414,-0.8436363636363636,-148.76706354760893,-15.767809,26.695477,460,0.42202318,-103.37558,-1.0,3.5449579,0.99184185,-52.03989578783512,41.40879,13.996176193489333,21.72556098240043,-1.0,0.06103361,0.24851114,15.481793499999185,-84.172424,5.470396126331641,14.390258908415099,-247.55574,7.432435744937419,1.3888456,0.44629294,-4.349378291866735,-84.569046,0.38648552104341766,-246.604,9768.038382363398,0.43687144,0.00020704442,-84.76344,0.015632454,-0.0,258.4455451000176,31.012915,0.0,46000,0.03222428594386537,0.9918419,-1.4876706354760894,0.00292344759935529,0.516936086699337,293.0706555000397,7.968629e-06,0.015104533299629052,-1.0,5.744601687565455,41.524345,-280.5807095951075,-1.0,0.7360394074094168,1.0,4.2617154,-0.44629294,0.3631997378671643,1.0,-4.2617154,64.86902106282895,0.0,0.88421625,1.3888454,0.0,26.974388,26.144224,0.0,-0.09700717031955719,83.28399,168004,0.28747978728803447,0.3278056281326444,10,0.43687144,0.4219458139516701,0.19315972747926355,-44.629288,26.177282,0.7025143624751695,0.0,-1.0,19.14331690002291,1.0,0.21088687,1.6522794,0.0,-0.9090909090909091,0.75078964,9.493274,34.40930106817051
-233.26315,46,-37.713764,39.74509,-0.7536363636363637,-115.95412213376817,-19.319916,-11.168131,470,0.26968685,-70.84213,-1.0,3.6992018,1.0770332,-83.21492960021622,39.7663,12.403754936616185,17.776388834631177,-1.0,-0.06858879,0.12311461,8.966993699999875,-89.19513,3.0393704221892244,13.561560433870582,-233.48901,7.098866491770302,1.5959566,0.3771377,-4.502120355460665,-89.20357,0.36728045827410366,-231.87796,10091.029024163437,0.45414937,6.8281224e-06,-89.28398,0.0002806801,-0.0,287.9190434000193,34.03929,0.0,47000,-0.015322560170049437,1.0770333,-1.1595412213376817,0.02209030600226952,0.5528581828255577,317.4021712000358,0.00063292135,0.08013454354078277,-1.0,4.9112566859042905,39.664684,-206.54812591273367,-1.0,0.5102442108526741,1.0,5.0504537,-0.37713772,0.43089278833756584,1.0,-5.0504537,37.17852759826215,0.0,0.49430236,1.5959568,0.12266655,14.724269,-12.09236,0.0,-0.15510128438472748,87.89462,172004,0.4453617714151233,0.27593892461709785,10,0.45414937,0.4301585626031289,0.18843224357385663,-37.713764,-10.889856,0.647546788645405,8.48528137423857,-1.0,20.516134100016643,1.0,0.18865658,1.7906548,0.0,-0.7272727272727273,0.76904094,10.341795,34.40930106817051
-235.72316,47,-34.293243,47.782967,-0.5745454545454546,-118.13917598149115,-11.541206,36.979305,480,0.27811033,-87.513885,-1.0,2.115503,1.3026713,-79.10648962855339,47.9887,10.64990151494891,31.68595903550972,-1.0,-0.005192438,0.27089247,14.562987600002089,-84.969345,9.631272808082382,12.617979413664413,-234.3361,5.839098236172846,1.4864209,0.34293246,-3.515679597788238,-85.13617,0.6244607493324538,-232.6447,10439.19357206342,0.3828907,0.00016506854,-84.7148,0.0021199659,-0.0,310.61708160001945,9.883279,0.0,48000,-0.08122587984998278,1.3026712,-1.181391759814912,0.0017148516695347819,1.2989534190155618,348.7746508999844,0.00046436908,0.017701722079623575,-1.0,8.73224198369443,47.91583,-182.52145635679503,-1.0,0.4888392574139759,1.0,3.6255324,-0.34293246,0.49441174663089427,1.0,-3.6255324,28.924848825914943,0.0,0.8896549,1.486421,0.0,21.515137,37.684097,0.0,-0.13524825870990753,83.61438,176004,0.4810456929208346,0.5633491575127099,10,0.3828907,0.4001254154355135,1.2670316061582512,-34.293243,37.021164,4.546251529204874,0.0,-1.0,23.594581699962873,1.0,0.17861465,2.0232487,0.0,-0.6363636363636364,0.8039612,10.495386,34.40930106817051
-287.86798,48,-36.684338,50.638435,-0.76,-122.3655109983766,-14.935974,28.482187,490,0.33489063,-74.2399,-1.0,2.5928068,1.9918044,-70.66116829661307,50.711628,12.578324738580244,15.620499351813308,-1.0,-0.11243023,0.1613507,13.918386099998315,-91.85445,2.405357929876603,12.715607461558228,-285.83426,4.574030570550857,1.4665653,0.3668435,-3.8713942213614696,-91.67621,0.24787246815446018,-283.95193,10767.278693463426,0.38207746,2.5201822e-05,-92.090004,-0.007978503,-0.0,293.5679874000707,13.001,0.0,49000,-0.011028677844057885,1.9918046,-1.223655109983766,0.0052712894108853615,0.38747092860411964,329.69571330000326,0.00013271929,0.07935957541182519,-1.0,4.828764153197079,50.58509,-220.92109090674813,-1.0,0.6038457651405157,1.0,4.9240522,-0.3668435,0.4270831300812524,1.0,-4.924052,45.62796022957258,0.0,0.63772565,1.4665655,0.12587902,16.40146,29.018934,0.0,-0.0,89.97881,180004,0.385694607919935,0.18588157457569168,10,0.38207746,0.35294929741654407,0.07265872885282851,-36.684338,29.934965,0.2841108117640035,8.94427190999916,-1.0,22.20933979993424,1.0,0.21479252,4.206553,0.0,-0.8181818181818182,0.80468607,40.466106,34.40930106817051
-282.46167,49,-26.152306,48.49986,-0.7072727272727273,-106.66750982519832,-17.933802,29.721567,500,0.17994748,-35.702858,-1.0,2.9297416,1.520139,-71.74873094018731,48.312656,10.909293480250984,16.492422502470642,-1.0,0.004769698,0.108583815,12.316903299997648,-88.85405,4.460538831895117,11.926849599844386,-283.99933,5.803104762158635,1.5832956,0.2615231,-3.9519444634592173,-89.4957,0.22844003873929047,-280.7851,11079.116822663402,0.3584799,1.1902885e-06,-88.87783,-0.005835957,-0.0,277.0109010000051,21.221167,0.0,50000,0.006408003484581995,1.520139,-1.066675098251983,0.007526068024970471,0.37490317992289157,309.34454889997505,0.0001626271,0.07382384689967476,-1.0,4.9242705491142145,48.645073,-143.65610809921162,-1.0,0.4687923697700709,1.0,4.399823,-0.2615231,0.45501430365311113,1.0,-4.399823,24.230264344181947,0.0,0.41262084,1.5832956,0.0,6.3782043,29.21101,0.0,-0.0,87.49864,184004,0.49792959773196915,0.1837594151855278,10,0.3584799,0.3115404602422169,0.10595804035387553,-26.152306,29.767887,0.3766307699229541,0.0,-1.0,20.0167445999723,1.0,0.17069583,3.016804,0.0,-0.5454545454545454,0.7884843,24.753418,34.40930106817051
-287.73288,50,-30.84328,52.62974,-0.6281818181818182,-129.03256642284094,-11.358386,28.860943,510,0.21407169,-51.251022,-1.0,2.4029224,0.98311275,-59.25686564449853,52.434414,10.051581244425865,16.73320053068151,-1.0,-0.070724465,0.12714964,14.819089000000531,-93.08771,3.9152714912688427,11.63745984483885,-286.7112,6.17873556474706,1.2708092,0.30843282,-4.856429722420992,-92.98076,0.2652401299219465,-286.60284,11476.038365463302,0.39434814,0.001127925,-93.04329,-0.0009687362,-0.0,350.901761599951,21.945057,0.0,51000,-0.14052510733339585,0.98311293,-1.2903256642284098,0.003105533751561196,0.5129655883693037,390.7471396999026,2.3986795e-06,0.007399834661452873,-1.0,5.849202058691399,52.67288,-209.76969845123284,-1.0,0.6032894770483117,1.0,4.1853304,-0.30843282,0.48329020421233787,1.0,-4.1853304,40.91665322291793,0.0,0.4583534,1.2708094,0.0,12.243003,29.119705,0.0,-0.13739919862349056,91.71407,188004,0.49792959773196915,0.15447973274860108,10,0.39434814,0.48270086774933557,0.08431333378089555,-30.84328,28.586517,0.3522443558553444,0.0,-1.0,25.0262890999511,1.0,0.19116667,1.9794072,0.0,-0.5454545454545454,0.75307184,14.551915,34.40930106817051
